"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"IRL","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"ITA","GRADRATE","TRY","PC","A","2005",,"M"
"ITA","GRADRATE","TRY","PC","A","2010",,"M"
"ITA","GRADRATE","TRY","PC","A","2011",,"M"
"ITA","GRADRATE","TRY","PC","A","2012",,"M"
"ITA","GRADRATE","TRY","PC","A","2013",34.5,
"ITA","GRADRATE","TRY","PC","A","2014",34.1,
"ITA","GRADRATE","TRY","PC","A","2015",34.7,
"ITA","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"ITA","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"ITA","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"ITA","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"ITA","GRADRATE","TRY_MEN","PC","A","2013",27.7,
"ITA","GRADRATE","TRY_MEN","PC","A","2014",26.9,
"ITA","GRADRATE","TRY_MEN","PC","A","2015",27.8,
"ITA","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"ITA","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"ITA","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"ITA","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"ITA","GRADRATE","TRY_WOMEN","PC","A","2013",41.5,
"ITA","GRADRATE","TRY_WOMEN","PC","A","2014",41.6,
"ITA","GRADRATE","TRY_WOMEN","PC","A","2015",41.9,
"JPN","GRADRATE","TRY","PC","A","2005",,"M"
"JPN","GRADRATE","TRY","PC","A","2010",,"M"
"JPN","GRADRATE","TRY","PC","A","2011",,"M"
"JPN","GRADRATE","TRY","PC","A","2012",,"M"
"JPN","GRADRATE","TRY","PC","A","2013",70.8,
"JPN","GRADRATE","TRY","PC","A","2014",71.1,
"JPN","GRADRATE","TRY","PC","A","2015",72.1,
"JPN","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"JPN","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"JPN","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"JPN","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"JPN","GRADRATE","TRY_MEN","PC","A","2013",67.7,
"JPN","GRADRATE","TRY_MEN","PC","A","2014",67.7,
"JPN","GRADRATE","TRY_MEN","PC","A","2015",68,
"JPN","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"JPN","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"JPN","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"JPN","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"JPN","GRADRATE","TRY_WOMEN","PC","A","2013",74,
"JPN","GRADRATE","TRY_WOMEN","PC","A","2014",74.7,
"JPN","GRADRATE","TRY_WOMEN","PC","A","2015",76.5,
"KOR","GRADRATE","TRY","PC","A","2005",,"M"
"KOR","GRADRATE","TRY","PC","A","2010",,"M"
"KOR","GRADRATE","TRY","PC","A","2011",,"M"
"KOR","GRADRATE","TRY","PC","A","2012",,"M"
"KOR","GRADRATE","TRY","PC","A","2013",,"M"
"KOR","GRADRATE","TRY","PC","A","2014",,"M"
"KOR","GRADRATE","TRY","PC","A","2015",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"KOR","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"KOR","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"LUX","GRADRATE","TRY","PC","A","2005",,"M"
"LUX","GRADRATE","TRY","PC","A","2010",,"M"
"LUX","GRADRATE","TRY","PC","A","2011",,"M"
"LUX","GRADRATE","TRY","PC","A","2012",,"M"
"LUX","GRADRATE","TRY","PC","A","2013",15.8,
"LUX","GRADRATE","TRY","PC","A","2014",21.6,
"LUX","GRADRATE","TRY","PC","A","2015",24.5,
"LUX","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"LUX","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"LUX","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"LUX","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"LUX","GRADRATE","TRY_MEN","PC","A","2013",13.8,
"LUX","GRADRATE","TRY_MEN","PC","A","2014",18.4,
"LUX","GRADRATE","TRY_MEN","PC","A","2015",20.2,
"LUX","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"LUX","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"LUX","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"LUX","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"LUX","GRADRATE","TRY_WOMEN","PC","A","2013",17.9,
"LUX","GRADRATE","TRY_WOMEN","PC","A","2014",25.1,
"LUX","GRADRATE","TRY_WOMEN","PC","A","2015",29,
"MEX","GRADRATE","TRY","PC","A","2005",18,
"MEX","GRADRATE","TRY","PC","A","2010",20.8,
"MEX","GRADRATE","TRY","PC","A","2011",22.5,
"MEX","GRADRATE","TRY","PC","A","2012",23.5,
"MEX","GRADRATE","TRY","PC","A","2013",24.6,
"MEX","GRADRATE","TRY","PC","A","2014",25,
"MEX","GRADRATE","TRY","PC","A","2015",26.1,
"MEX","GRADRATE","TRY_MEN","PC","A","2005",17.1,
"MEX","GRADRATE","TRY_MEN","PC","A","2010",19.6,
"MEX","GRADRATE","TRY_MEN","PC","A","2011",21.6,
"MEX","GRADRATE","TRY_MEN","PC","A","2012",22.7,
"MEX","GRADRATE","TRY_MEN","PC","A","2013",23.9,
"MEX","GRADRATE","TRY_MEN","PC","A","2014",24.6,
"MEX","GRADRATE","TRY_MEN","PC","A","2015",25.4,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2005",18.8,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2010",22,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2011",23.4,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2012",24.3,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2013",25.2,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2014",25.5,
"MEX","GRADRATE","TRY_WOMEN","PC","A","2015",26.7,
"NLD","GRADRATE","TRY","PC","A","2005",,"M"
"NLD","GRADRATE","TRY","PC","A","2010",44.9,
"NLD","GRADRATE","TRY","PC","A","2011",45.6,
"NLD","GRADRATE","TRY","PC","A","2012",49.2,
"NLD","GRADRATE","TRY","PC","A","2013",45.1,
"NLD","GRADRATE","TRY","PC","A","2014",46.1,
"NLD","GRADRATE","TRY","PC","A","2015",48.8,
"NLD","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"NLD","GRADRATE","TRY_MEN","PC","A","2010",39.1,
"NLD","GRADRATE","TRY_MEN","PC","A","2011",39.6,
"NLD","GRADRATE","TRY_MEN","PC","A","2012",43.1,
"NLD","GRADRATE","TRY_MEN","PC","A","2013",38.7,
"NLD","GRADRATE","TRY_MEN","PC","A","2014",39.9,
"NLD","GRADRATE","TRY_MEN","PC","A","2015",43,
"NLD","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"NLD","GRADRATE","TRY_WOMEN","PC","A","2010",50.9,
"NLD","GRADRATE","TRY_WOMEN","PC","A","2011",51.7,
"NLD","GRADRATE","TRY_WOMEN","PC","A","2012",55.5,
"NLD","GRADRATE","TRY_WOMEN","PC","A","2013",51.7,
"NLD","GRADRATE","TRY_WOMEN","PC","A","2014",52.4,
"NLD","GRADRATE","TRY_WOMEN","PC","A","2015",54.8,
"NZL","GRADRATE","TRY","PC","A","2005",65.3,
"NZL","GRADRATE","TRY","PC","A","2010",68.8,
"NZL","GRADRATE","TRY","PC","A","2011",75.3,
"NZL","GRADRATE","TRY","PC","A","2012",78.1,
"NZL","GRADRATE","TRY","PC","A","2013",71.3,
"NZL","GRADRATE","TRY","PC","A","2014",73.9,
"NZL","GRADRATE","TRY","PC","A","2015",74.9,
"NZL","GRADRATE","TRY_MEN","PC","A","2005",53.7,
"NZL","GRADRATE","TRY_MEN","PC","A","2010",58.7,
"NZL","GRADRATE","TRY_MEN","PC","A","2011",63.8,
"NZL","GRADRATE","TRY_MEN","PC","A","2012",66.3,
"NZL","GRADRATE","TRY_MEN","PC","A","2013",58.4,
"NZL","GRADRATE","TRY_MEN","PC","A","2014",63.8,
"NZL","GRADRATE","TRY_MEN","PC","A","2015",67.5,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2005",76.7,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2010",78.6,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2011",86.5,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2012",89.4,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2013",84.2,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2014",83.9,
"NZL","GRADRATE","TRY_WOMEN","PC","A","2015",82.2,
"NOR","GRADRATE","TRY","PC","A","2005",48.2,
"NOR","GRADRATE","TRY","PC","A","2010",,"M"
"NOR","GRADRATE","TRY","PC","A","2011",,"M"
"NOR","GRADRATE","TRY","PC","A","2012",,"M"
"NOR","GRADRATE","TRY","PC","A","2013",44.8,
"NOR","GRADRATE","TRY","PC","A","2014",46.9,
"NOR","GRADRATE","TRY","PC","A","2015",46.4,
"NOR","GRADRATE","TRY_MEN","PC","A","2005",37.9,
"NOR","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"NOR","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"NOR","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"NOR","GRADRATE","TRY_MEN","PC","A","2013",35.4,
"NOR","GRADRATE","TRY_MEN","PC","A","2014",37.6,
"NOR","GRADRATE","TRY_MEN","PC","A","2015",36.4,
"NOR","GRADRATE","TRY_WOMEN","PC","A","2005",58.7,
"NOR","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"NOR","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"NOR","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"NOR","GRADRATE","TRY_WOMEN","PC","A","2013",54.6,
"NOR","GRADRATE","TRY_WOMEN","PC","A","2014",56.7,
"NOR","GRADRATE","TRY_WOMEN","PC","A","2015",56.9,
"POL","GRADRATE","TRY","PC","A","2005",,"M"
"POL","GRADRATE","TRY","PC","A","2010",,"M"
"POL","GRADRATE","TRY","PC","A","2011",,"M"
"POL","GRADRATE","TRY","PC","A","2012",,"M"
"POL","GRADRATE","TRY","PC","A","2013",,"M"
"POL","GRADRATE","TRY","PC","A","2014",,"M"
"POL","GRADRATE","TRY","PC","A","2015",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"POL","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"POL","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"PRT","GRADRATE","TRY","PC","A","2005",31.5,
"PRT","GRADRATE","TRY","PC","A","2010",40,
"PRT","GRADRATE","TRY","PC","A","2011",37.3,
"PRT","GRADRATE","TRY","PC","A","2012",40.4,
"PRT","GRADRATE","TRY","PC","A","2013",42.9,
"PRT","GRADRATE","TRY","PC","A","2014",41.9,
"PRT","GRADRATE","TRY","PC","A","2015",40.5,
"PRT","GRADRATE","TRY_MEN","PC","A","2005",22.4,
"PRT","GRADRATE","TRY_MEN","PC","A","2010",30.3,
"PRT","GRADRATE","TRY_MEN","PC","A","2011",28.7,
"PRT","GRADRATE","TRY_MEN","PC","A","2012",32.1,
"PRT","GRADRATE","TRY_MEN","PC","A","2013",34.8,
"PRT","GRADRATE","TRY_MEN","PC","A","2014",33.9,
"PRT","GRADRATE","TRY_MEN","PC","A","2015",32.6,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2005",40.9,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2010",50,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2011",46.2,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2012",48.8,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2013",51.2,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2014",50.1,
"PRT","GRADRATE","TRY_WOMEN","PC","A","2015",48.6,
"SVK","GRADRATE","TRY","PC","A","2005",,"M"
"SVK","GRADRATE","TRY","PC","A","2010",,"M"
"SVK","GRADRATE","TRY","PC","A","2011",,"M"
"SVK","GRADRATE","TRY","PC","A","2012",,"M"
"SVK","GRADRATE","TRY","PC","A","2013",44.5,
"SVK","GRADRATE","TRY","PC","A","2014",42.7,
"SVK","GRADRATE","TRY","PC","A","2015",41.1,
"SVK","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"SVK","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"SVK","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"SVK","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"SVK","GRADRATE","TRY_MEN","PC","A","2013",31.7,
"SVK","GRADRATE","TRY_MEN","PC","A","2014",30.3,
"SVK","GRADRATE","TRY_MEN","PC","A","2015",29.6,
"SVK","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"SVK","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"SVK","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"SVK","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"SVK","GRADRATE","TRY_WOMEN","PC","A","2013",57.9,
"SVK","GRADRATE","TRY_WOMEN","PC","A","2014",55.7,
"SVK","GRADRATE","TRY_WOMEN","PC","A","2015",53.1,
"ESP","GRADRATE","TRY","PC","A","2005",,"M"
"ESP","GRADRATE","TRY","PC","A","2010",,"M"
"ESP","GRADRATE","TRY","PC","A","2011",,"M"
"ESP","GRADRATE","TRY","PC","A","2012",,"M"
"ESP","GRADRATE","TRY","PC","A","2013",52.4,
"ESP","GRADRATE","TRY","PC","A","2014",59.3,
"ESP","GRADRATE","TRY","PC","A","2015",60.4,
"ESP","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"ESP","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"ESP","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"ESP","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"ESP","GRADRATE","TRY_MEN","PC","A","2013",45.7,
"ESP","GRADRATE","TRY_MEN","PC","A","2014",52.7,
"ESP","GRADRATE","TRY_MEN","PC","A","2015",51.5,
"ESP","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"ESP","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"ESP","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"ESP","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"ESP","GRADRATE","TRY_WOMEN","PC","A","2013",59.4,
"ESP","GRADRATE","TRY_WOMEN","PC","A","2014",66.1,
"ESP","GRADRATE","TRY_WOMEN","PC","A","2015",69.8,
"SWE","GRADRATE","TRY","PC","A","2005",,"M"
"SWE","GRADRATE","TRY","PC","A","2010",,"M"
"SWE","GRADRATE","TRY","PC","A","2011",,"M"
"SWE","GRADRATE","TRY","PC","A","2012",,"M"
"SWE","GRADRATE","TRY","PC","A","2013",40.7,
"SWE","GRADRATE","TRY","PC","A","2014",41.1,
"SWE","GRADRATE","TRY","PC","A","2015",40.6,
"SWE","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"SWE","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"SWE","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"SWE","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"SWE","GRADRATE","TRY_MEN","PC","A","2013",30.8,
"SWE","GRADRATE","TRY_MEN","PC","A","2014",30.5,
"SWE","GRADRATE","TRY_MEN","PC","A","2015",30.4,
"SWE","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"SWE","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"SWE","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"SWE","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"SWE","GRADRATE","TRY_WOMEN","PC","A","2013",51,
"SWE","GRADRATE","TRY_WOMEN","PC","A","2014",52.2,
"SWE","GRADRATE","TRY_WOMEN","PC","A","2015",51.3,
"CHE","GRADRATE","TRY","PC","A","2005",,"M"
"CHE","GRADRATE","TRY","PC","A","2010",,"M"
"CHE","GRADRATE","TRY","PC","A","2011",,"M"
"CHE","GRADRATE","TRY","PC","A","2012",,"M"
"CHE","GRADRATE","TRY","PC","A","2013",48.5,
"CHE","GRADRATE","TRY","PC","A","2014",49.6,
"CHE","GRADRATE","TRY","PC","A","2015",48.6,
"CHE","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"CHE","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"CHE","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"CHE","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"CHE","GRADRATE","TRY_MEN","PC","A","2013",48.5,
"CHE","GRADRATE","TRY_MEN","PC","A","2014",49.5,
"CHE","GRADRATE","TRY_MEN","PC","A","2015",48.5,
"CHE","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"CHE","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"CHE","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"CHE","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"CHE","GRADRATE","TRY_WOMEN","PC","A","2013",48.5,
"CHE","GRADRATE","TRY_WOMEN","PC","A","2014",49.8,
"CHE","GRADRATE","TRY_WOMEN","PC","A","2015",48.7,
"TUR","GRADRATE","TRY","PC","A","2005",,"M"
"TUR","GRADRATE","TRY","PC","A","2010",,"M"
"TUR","GRADRATE","TRY","PC","A","2011",,"M"
"TUR","GRADRATE","TRY","PC","A","2012",46.4,
"TUR","GRADRATE","TRY","PC","A","2013",46.5,
"TUR","GRADRATE","TRY","PC","A","2014",55.8,
"TUR","GRADRATE","TRY","PC","A","2015",60.9,
"TUR","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"TUR","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"TUR","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"TUR","GRADRATE","TRY_MEN","PC","A","2012",48.4,
"TUR","GRADRATE","TRY_MEN","PC","A","2013",48.5,
"TUR","GRADRATE","TRY_MEN","PC","A","2014",55.4,
"TUR","GRADRATE","TRY_MEN","PC","A","2015",60.9,
"TUR","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"TUR","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"TUR","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"TUR","GRADRATE","TRY_WOMEN","PC","A","2012",44.3,
"TUR","GRADRATE","TRY_WOMEN","PC","A","2013",44.5,
"TUR","GRADRATE","TRY_WOMEN","PC","A","2014",56.2,
"TUR","GRADRATE","TRY_WOMEN","PC","A","2015",61,
"GBR","GRADRATE","TRY","PC","A","2005",33.1,
"GBR","GRADRATE","TRY","PC","A","2010",,"M"
"GBR","GRADRATE","TRY","PC","A","2011",35.7,
"GBR","GRADRATE","TRY","PC","A","2012",37.3,
"GBR","GRADRATE","TRY","PC","A","2013",47.2,
"GBR","GRADRATE","TRY","PC","A","2014",47.7,
"GBR","GRADRATE","TRY","PC","A","2015",44.2,
"GBR","GRADRATE","TRY_MEN","PC","A","2005",27.9,
"GBR","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"GBR","GRADRATE","TRY_MEN","PC","A","2011",30.8,
"GBR","GRADRATE","TRY_MEN","PC","A","2012",32,
"GBR","GRADRATE","TRY_MEN","PC","A","2013",41.1,
"GBR","GRADRATE","TRY_MEN","PC","A","2014",41.4,
"GBR","GRADRATE","TRY_MEN","PC","A","2015",38.1,
"GBR","GRADRATE","TRY_WOMEN","PC","A","2005",38.2,
"GBR","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"GBR","GRADRATE","TRY_WOMEN","PC","A","2011",40.8,
"GBR","GRADRATE","TRY_WOMEN","PC","A","2012",42.8,
"GBR","GRADRATE","TRY_WOMEN","PC","A","2013",53.5,
"GBR","GRADRATE","TRY_WOMEN","PC","A","2014",54.2,
"GBR","GRADRATE","TRY_WOMEN","PC","A","2015",50.5,
"USA","GRADRATE","TRY","PC","A","2005",44.6,
"USA","GRADRATE","TRY","PC","A","2010",50,
"USA","GRADRATE","TRY","PC","A","2011",52.1,
"USA","GRADRATE","TRY","PC","A","2012",53.7,
"USA","GRADRATE","TRY","PC","A","2013",53.8,
"USA","GRADRATE","TRY","PC","A","2014",54.2,
"USA","GRADRATE","TRY","PC","A","2015",54.9,
"USA","GRADRATE","TRY_MEN","PC","A","2005",36.6,
"USA","GRADRATE","TRY_MEN","PC","A","2010",41,
"USA","GRADRATE","TRY_MEN","PC","A","2011",42.7,
"USA","GRADRATE","TRY_MEN","PC","A","2012",43.7,
"USA","GRADRATE","TRY_MEN","PC","A","2013",43.8,
"USA","GRADRATE","TRY_MEN","PC","A","2014",44.3,
"USA","GRADRATE","TRY_MEN","PC","A","2015",45,
"USA","GRADRATE","TRY_WOMEN","PC","A","2005",53,
"USA","GRADRATE","TRY_WOMEN","PC","A","2010",59.3,
"USA","GRADRATE","TRY_WOMEN","PC","A","2011",61.8,
"USA","GRADRATE","TRY_WOMEN","PC","A","2012",64,
"USA","GRADRATE","TRY_WOMEN","PC","A","2013",64.2,
"USA","GRADRATE","TRY_WOMEN","PC","A","2014",64.6,
"USA","GRADRATE","TRY_WOMEN","PC","A","2015",65.3,
"ARG","GRADRATE","TRY","PC","A","2005",,"M"
"ARG","GRADRATE","TRY","PC","A","2010",,"M"
"ARG","GRADRATE","TRY","PC","A","2011",,"M"
"ARG","GRADRATE","TRY","PC","A","2012",,"M"
"ARG","GRADRATE","TRY","PC","A","2013",,"M"
"ARG","GRADRATE","TRY","PC","A","2014",,"M"
"ARG","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"ARG","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"ARG","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"ARG","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"ARG","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"ARG","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"ARG","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"ARG","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"ARG","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"ARG","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"ARG","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"ARG","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"BRA","GRADRATE","TRY","PC","A","2005",,"M"
"BRA","GRADRATE","TRY","PC","A","2010",,"M"
"BRA","GRADRATE","TRY","PC","A","2011",,"M"
"BRA","GRADRATE","TRY","PC","A","2012",,"M"
"BRA","GRADRATE","TRY","PC","A","2013",,"M"
"BRA","GRADRATE","TRY","PC","A","2014",,"M"
"BRA","GRADRATE","TRY","PC","A","2015",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2013",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2014",,"M"
"BRA","GRADRATE","TRY_MEN","PC","A","2015",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2013",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2014",,"M"
"BRA","GRADRATE","TRY_WOMEN","PC","A","2015",,"M"
"CHL","GRADRATE","TRY","PC","A","2005",,"M"
"CHL","GRADRATE","TRY","PC","A","2010",,"M"
"CHL","GRADRATE","TRY","PC","A","2011",,"M"
"CHL","GRADRATE","TRY","PC","A","2012",,"M"
"CHL","GRADRATE","TRY","PC","A","2013",51.7,
"CHL","GRADRATE","TRY","PC","A","2014",53.1,
"CHL","GRADRATE","TRY","PC","A","2015",58.3,
"CHL","GRADRATE","TRY_MEN","PC","A","2005",,"M"
"CHL","GRADRATE","TRY_MEN","PC","A","2010",,"M"
"CHL","GRADRATE","TRY_MEN","PC","A","2011",,"M"
"CHL","GRADRATE","TRY_MEN","PC","A","2012",,"M"
"CHL","GRADRATE","TRY_MEN","PC","A","2013",43.7,
"CHL","GRADRATE","TRY_MEN","PC","A","2014",46.2,
"CHL","GRADRATE","TRY_MEN","PC","A","2015",50.2,
"CHL","GRADRATE","TRY_WOMEN","PC","A","2005",,"M"
"CHL","GRADRATE","TRY_WOMEN","PC","A","2010",,"M"
"CHL","GRADRATE","TRY_WOMEN","PC","A","2011",,"M"
"CHL","GRADRATE","TRY_WOMEN","PC","A","2012",,"M"
"CHL","GRADRATE","TRY_WOMEN","PC","A","2013",60,
"CHL","GRADRATE","TRY_WOMEN","PC","A","2014",60.2,
"CHL","GRADRATE","TRY_WOMEN","PC","A","2015",66.6,
"CHL","GRADRATE","P_SRY_NTRY","PC","A","2005",,"M"
"CHL","GRADRATE","P_SRY_NTRY","PC","A","2010",,"M"
"CHL","GRADRATE","P_SRY_NTRY","PC","A","2011",,"M"
"CHL","GRADRATE","P_SRY_NTRY","PC","A","2012",,"M"
"CHL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2005",,"M"
"CHL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2010",,"M"
"CHL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2011",,"M"
"CHL","GRADRATE","P_SRY_NTRY_MEN","PC","A","2012",,"M"
